Id,Name,Behavior Varation Id,Ai Think Id,Name Id,English Name,Turn Velocity,Hit Height,Hit Radius,Weight,Hit Y Offset,Hp,Mp,Souls,Item Lots 1,Item Lots 2,Item Lots 3,Item Lots 4,Item Lots 5,Item Lots 6,Humanity Lot Id,Special Effect Id 0,Special Effect Id 1,Special Effect Id 2,Special Effect Id 3,Special Effect Id 4,Special Effect Id 5,Special Effect Id 6,Special Effect Id 7,Game Clear Special Effect ID,Physical Guard Cut Rate,Magical Guard Cut Rate,Fire Guard Cut Rate,Lightning Guard Cut Rate,Animation Id Offset,Move Animation Id,SpMoveAnimId1,SpMoveAnimId2,Network Warp Distance,Debug Behavior R1,Debug Behavior L1,Debug Behavior R2,Debug Behavior L2,Debug Behavior RL,Debug Behavior RR,Debug Behavior RD,Debug Behavior RU,Debug Behavior LL,Debug Behavior LR,Debug Behavior LD,Debug Behavior LU,Animation Id Offset 2,Parts Damage Rate 1,Parts Damage Rate 2,Parts Damage Rate 3,Parts Damage Rate 4,Parts Damage Rate 5,Parts Damage Rate 6,Parts Damage Rate 7,Parts Damage Rate 8,Weak Parts Damage Rate,Super Armor Recover Correction,Super Armor Brake Knockback Distance,Stamina,Stamina Recovery Base Rate,Physical Defense,Slash Defense,Blow Defense,Thrust Defense,Magic Defense,Fire Defense,Lightning Defense,Defense Flick Power,Resist Poison,Resist Disease,Resist Bleed,Resist Curse,Ghost Model Id,Normal Change Resource Id,Guard Angle,Slash Guard Cut Rate,Blow Guard Cut Rate,Thrust Guard Cut Rate,Super Armor Durability,Normal Change Tex Chr Id,Drop Type,Knockback Rate,Knockback Param Id,Fall Damage Dump,Stamina Guard Def,Pc Attr B,Pc Attr W,Pc Attr L,Pc Attr R,Area Attr B,Area Attr W,Area Attr L,Area Attr R,Mp Recover Base Vel,Flick Damage Cut Rate,Default Lod Param Id,Draw Type,Npc Type,Team Type,Move Type,Lock Dist,Material,Material Sfx,Material Weak,Material Sfx Weak,Parts Damage Type,Max Unduration Ang,Guard Level,Burn Sfx Type,Poison Guard Resist,Disease Guard Resist,Bleed Guard Resist,Curse Guard Resist,Parry Attack,Parry Defense,Sfx Size,Push Out Cam Region Radius,Hit Stop Type,Ladder End Check Offset Top,Ladder End Check Offset Low,Use Ragdoll Camera Hit,Disable Cloth Rigid Hit,Use Ragdoll,Is Demon,Is Ghost,Is No Damage Motion,Is Unduration,Is Change Wander Ghost,Model Display Mask 0,Model Display Mask 1,Model Display Mask 2,Model Display Mask 3,Model Display Mask 4,Model Display Mask 5,Model Display Mask 6,Model Display Mask 7,Model Display Mask 8,Model Display Mask 9,Model Display Mask 10,Model Display Mask 11,Model Display Mask 12,Model Display Mask 13,Model Display Mask 14,Model Display Mask 15,Is Enable Neck Turn,Disable Respawn,Is Move Animation Wait,Is Crowd,Is Weak Saint,Is Weak A,Is Weak B,Vow Type,Disable Initialize Dead,Translated Name,Japanese Name
230004,Prowling Demon (at Anor Londo),23000,230004,0,,120,4.1,2,300,0,1255,0,5000,23000400,-1,-1,-1,-1,-1,-1,5333,5360,90000,0,7010,0,0,71100,7410,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,3008,0,1,1,1,1,1,1,1,1,1,0,0,100,40,168,0,0,0,120,120,106,5,999,999,999,0,-1,-1,0,0,0,0,200,-1,1,100,0,100,0,0,0,0,0,0,0,0,0,10,50,12,0,0,0,3,10,76,76,76,76,0,0,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2 wandering daemon Ojo,王城２　徘徊デーモン
230005,Prowling Demon (at Lost Izalith),23000,230005,0,,120,4.1,2,300,0,1255,0,5000,23000500,-1,-1,-1,-1,-1,-1,5333,5360,90000,0,7014,0,0,71100,7414,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,3008,0,1,1,1,1,1,1,1,1,1,0,0,100,40,168,0,0,0,120,120,106,5,999,999,999,0,-1,-1,0,0,0,0,200,-1,1,100,0,100,0,0,0,0,0,0,0,0,0,10,50,12,0,0,0,3,10,76,76,76,76,0,0,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Waste Metropolitan after wandering daemon,廃都・後　徘徊デーモン
231000,Immortality Institute evil Birdman,23100,231000,0,,180,1.7,0.25,100,0,372,0,1000,23100000,-1,-1,-1,-1,-1,5240,5309,5364,0,0,7014,0,0,71110,7414,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,0,1,100,40,102,-25,0,0,77,61,77,0,120,120,73,0,-1,-1,0,0,0,0,30,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,Immortality Institute evil Birdman,不死院　凶鳥人
232000,Ojo 1 Iron Golem,23200,232000,0,,90,6,1.5,500,0,1440,0,0,23200000,-1,-1,-1,-1,-1,-1,5300,0,90000,80000,7009,0,0,71100,7409,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1.1,1,1,1,1,1,1,1,0,0,100,40,175,25,-25,0,140,131,105,5,999,999,999,0,-1,-1,0,0,0,0,0,-1,1,100,0,100,0,0,0,0,0,0,0,0,0,10,50,12,0,1,1,3,5,56,56,63,63,0,0,0,0,0,0,0,0,0,0,2,0,2,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,Ojo 1 Iron Golem,王城１　アイアンゴーレム
233000,Darkroot Garden - tree before people,23300,233000,0,,180,1.5,0.4,100,0,129,0,100,23300000,-1,-1,-1,-1,-1,-1,0,0,91011,0,7005,0,0,71110,7405,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,96,0,0,-25,77,38,86,0,88,88,999,0,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,78,78,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Moriniwa - tree before people,森庭・前　樹人
233001,Darkroot Garden Gore- tree people,23300,233000,0,,180,1.5,0.4,100,0,129,0,100,23300100,-1,-1,-1,-1,-1,-1,0,0,91011,0,7011,0,0,71110,7411,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,96,0,0,-25,77,38,86,0,88,88,999,0,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,78,78,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Moriniwa Gore- tree people,森庭・後　樹人
236000,2 four Knight C Ojo,23600,236000,0,,120,4,1.8,100,0,1260,0,0,23600000,-1,-1,-1,-1,-1,-1,5333,5360,0,80000,7010,0,5151,71100,7410,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1,1,1,1,1,1,1.1,1,1,0,0,100,40,73,0,25,0,62,51,44,0,120,120,120,0,-1,-1,0,0,0,0,110,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,3,0,56,56,63,63,0,0,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2 four Knight C Ojo,王城２　四騎士Ｃ
236001,2 four Knight C Ojo ( thunder ),23600,236001,0,,120,4,1.8,100,0,1950,0,0,23600100,-1,-1,-1,-1,-1,-1,5333,5360,0,80000,7010,0,5151,71100,7410,0,0,0,0,10000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1,1,1,1,1,1,1.1,1,1,0,0,100,40,73,0,25,0,62,51,146,0,240,240,120,0,-1,-1,0,0,0,0,110,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,3,0,56,56,63,63,0,0,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2 four Knight C Ojo ( thunder ),王城２　四騎士Ｃ（雷）
237000,1 - After four knight D castle,23700,237000,0,,120,2.3,0.4,100,0,155,0,1000,23700000,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7003,0,0,71100,7403,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,0,0,100,40,128,0,0,0,256,77,77,0,107,107,107,0,-1,-1,0,0,0,0,45,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,56,56,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1 - After four knight D castle,城下１・後　四騎士Ｄ
237001,Four horsemen D Crystal Tower,23700,237000,0,,120,2.3,0.4,100,0,155,0,800,23700100,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7014,0,0,71100,7414,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,0,0,100,40,128,0,0,0,256,77,77,0,107,107,107,0,-1,-1,0,0,0,0,45,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,56,56,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Four horsemen D Crystal Tower,結晶塔　四騎士Ｄ
237002,2 four Knight D castle,23700,237000,0,,120,2.3,0.4,100,0,155,0,1000,23700200,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7004,0,0,71100,7404,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,0,0,100,40,128,0,0,0,256,77,77,0,107,107,107,0,-1,-1,0,0,0,0,45,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,56,56,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2 four Knight D castle,城下２　四騎士Ｄ
237003,Four horsemen D Crystal Tower ( Seoul Black ),23700,237000,0,,120,2.3,0.4,100,0,155,0,800,23700100,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7014,0,7100,71100,7414,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,0,0,100,40,128,0,0,0,256,77,77,0,107,107,107,0,-1,-1,0,0,0,0,45,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,2,0,0,3,0,56,56,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,Four horsemen D Crystal Tower ( Seoul Black ),結晶塔　四騎士Ｄ（ソウルブラック）
238000,Darkroot Garden - clay doll before Knight,23800,238000,0,,120,3.3,0.6,100,0,127,0,600,23800000,-1,-1,-1,-1,-1,-1,5333,5360,90000,0,7005,0,0,71110,7405,95,70,80,70,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,3,0,1,160,40,248,25,-60,0,198,198,496,5,999,999,999,0,-1,-1,0,0,0,0,200,-1,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,76,50,76,50,0,0,4,0,95,95,95,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Moriniwa - clay doll before Knight,森庭・前　土偶騎士
238001,Darkroot Garden Gore clay figure knight,23800,238000,0,,120,3.3,0.6,100,0,127,0,900,23800100,-1,-1,-1,-1,-1,-1,5333,5360,90000,0,7011,0,0,71110,7411,95,70,80,70,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,3,0,1,160,40,248,25,-60,0,198,198,496,5,999,999,999,0,-1,-1,0,0,0,0,200,-1,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,76,50,76,50,0,0,4,0,95,95,95,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Moriniwa Gore clay figure knight,森庭・後　土偶騎士
238002,Darkroot Garden - clay figures before Knight ( Soul Black ),23800,238000,0,,120,3.3,0.6,100,0,127,0,600,23800000,-1,-1,-1,-1,-1,-1,5333,5360,90000,0,7005,0,7100,71110,7405,95,70,80,70,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,3,0,1,160,40,248,25,-60,0,198,198,496,5,999,999,999,0,-1,-1,0,0,0,0,200,-1,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,2,0,0,3,0,76,50,76,50,0,0,4,0,95,95,95,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,Moriniwa - clay figures before Knight ( Soul Black ),森庭・前　土偶騎士（ソウルブラック）
239000,Darkwraith,23900,239000,0,,180,2,0.4,100,0,239,0,1200,23900000,-1,-1,-1,-1,-1,5230,5308,5360,0,0,7011,0,0,71111,7411,95,100,75,75,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,3008,0,1,1,1,1,1,1,1,1,1.3,0,1,120,40,119,0,0,0,89,77,83,5,200,200,200,0,-1,-1,0,0,0,0,65,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,80,100,0,0,0,0,0,20,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,Abyss Dark Wraith,深淵　ダークレイス
239003,Abyss Dark Wraith ( Black Soul ),23900,239000,0,,180,2,0.4,100,0,239,0,1200,23900000,-1,-1,-1,-1,-1,5240,5308,5360,0,0,7011,0,7100,71111,7411,95,100,75,75,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,3008,0,1,1,1,1,1,1,1,1,1.3,0,1,120,40,119,0,0,0,89,77,83,5,200,200,200,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,50,11,2,0,0,3,0,89,89,90,90,0,0,4,0,80,80,80,100,0,0,0,0,0,20,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,TRUE,Abyss Dark Wraith ( Black Soul ),深淵　ダークレイス（ソウルブラック）
240000,2 Assassin Ojo,24000,240000,0,,180,1.5,0.4,100,0,110,0,300,24000000,-1,-1,-1,-1,-1,5220,0,0,0,0,7010,5401,0,71110,7410,75,50,75,65,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,0,0,100,40,97,0,0,0,78,65,73,0,115,115,95,0,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,59,59,60,60,0,0,4,0,75,75,75,50,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2 Assassin Ojo,王城２　アサシン
241000,Silver Knight with Sword (at Anor Londo),24100,241000,0,,120,2.1,0.4,100,0,221,0,1000,24100000,-1,-1,-1,-1,-1,-1,0,5364,0,0,7010,0,0,71110,7410,90,70,85,70,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,25,0,0,102,86,128,0,95,95,160,0,-1,-1,0,0,0,0,45,-1,1,25,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,89,71,90,70,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,2 Ojo White Knight ( sword ),王城２　ホワイトナイト（剣）
241003,Silver Knight with Spear (at Anor Londo),24100,241003,0,,120,2.1,0.4,100,0,221,0,1000,24100300,-1,-1,-1,-1,-1,-1,0,5364,0,0,7010,0,0,71110,7410,90,70,85,70,10000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,25,0,0,102,86,128,0,95,95,160,0,-1,-1,0,0,0,0,45,-1,1,25,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,89,71,90,70,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,2 Ojo White Knight ( spear ),王城２　ホワイトナイト（槍）
241004,Silver Knight with Bow (at Anor Londo),24100,241004,0,,120,2.1,0.4,100,0,221,0,1300,24100400,-1,-1,-1,-1,-1,-1,0,5364,0,0,7010,5402,0,71110,7410,90,70,85,70,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,25,0,0,102,86,128,0,95,95,160,0,-1,-1,0,0,0,0,45,-1,1,25,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,5,89,71,90,70,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,2 white knight Ojo ( bow ),王城２　ホワイトナイト（弓）
241005,Silver Knight with Sword (at Anor Londo) with Black Soul,24100,241000,0,,120,2.1,0.4,100,0,221,0,1000,24100000,-1,-1,-1,-1,-1,-1,0,5364,0,0,7010,0,7100,71110,7410,90,70,85,70,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,25,0,0,102,86,128,0,95,95,160,0,-1,-1,0,0,0,0,45,-1,1,25,0,75,0,0,0,0,0,0,0,0,0,10,0,11,2,0,0,3,0,89,71,90,70,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,2 Ojo White Knight ( sword Soul Black ),王城２　ホワイトナイト（剣　ソウルブラック）
241006,Silver Knight with Spear (at Anor Londo) with Black Soul,24100,241003,0,,120,2.1,0.4,100,0,221,0,1000,24100300,-1,-1,-1,-1,-1,-1,0,5364,0,0,7010,0,7100,71110,7410,90,70,85,70,10000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,25,0,0,102,86,128,0,95,95,160,0,-1,-1,0,0,0,0,45,-1,1,25,0,75,0,0,0,0,0,0,0,0,0,10,0,11,2,0,0,3,0,89,71,90,70,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,2 Ojo White Knight ( spear Seoul Black ),王城２　ホワイトナイト（槍　ソウルブラック）
243000,The stone statue Ku waste Metropolitan Maedo,24300,243000,0,,120,1.8,0.4,100,0,82,0,300,24300000,-1,-1,-1,-1,-1,-1,5334,5362,90000,0,7013,5152,0,71100,7413,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,152,0,0,0,99,304,304,0,999,999,999,0,-1,-1,0,0,0,0,0,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,76,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,The stone statue Ku waste Metropolitan Maedo,廃都・前　動く石像
243001,The stone statue Ku waste Metropolitan Kodo,24300,243000,0,,120,1.8,0.4,100,0,82,0,300,24300000,-1,-1,-1,-1,-1,-1,5334,5362,90000,0,7014,5152,0,71100,7414,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,152,0,0,0,99,304,304,0,999,999,999,0,-1,-1,0,0,0,0,0,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,76,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,The stone statue Ku waste Metropolitan Kodo,廃都・後　動く石像
